3423.12;Инструктор падобранства
3423.13;Инструктор параглајдинга
3423.14;Инструктор плеса
3423.15;Инструктор пливања
3423.16;Инструктор рафтинга
3423.17;Инструктор рекреације
3423.18;Инструктор риболова
3423.19;Инструктор роњења
3423.2;Инструктор скијања
3423.21;Инструктор слободног падања
3423.22;Инструктор спелеологије
3423.23;Организатор рекреације у спорту
3423.25;Спортски водич
3423.26;Спортски спасилац
3423.27;Тренер рекреативаца
3423.28;Инструктор фитнеса
3431.01;Аеро-фотограф
3431.02;Индустријски фотограф
3431.03;Комерцијални фотограф
3431.04;Микрофотограф
3431.05;Репрофотограф
3431.06;Фотограф
3431.07;Фотограф за научне часописе и истраживања
3431.08;Фотограф илустратор
3431.09;Фото-репортер
3432.01;Декоратер ентеријера
3432.02;Декоратер излога
3432.03;Декоратер-аранжер
3432.04;Сценски декоратер
3432.05;Технички дизајнер амбалаже
3432.06;Технички дизајнер графике
3432.07;Технички дизајнер ентеријера
3432.08;Технички дизајнер индустријских производа
3432.09;Технички дизајнер текстила
3432.1;Трговински аранжер
3432.11;Филмски декоратер
3433.01;Архиварски техничар
3433.02;Библиотекарски техничар
3433.03;Галеријски техничар
3433.04;Књижничар
3433.05;Музејски техничар
3433.06;Препаратор животиња
3433.07;Препаратор културних добара
3433.08;Репаратор
3434.01;Главни кувар
3434.02;Главни кувар за припрему колача и слатких пецива
3434.03;Главни кувар за припрему сосова
3434.04;Шеф кухиње
3435.01;Инспицијент позорнице
3435.02;Каскадер/дублер
3435.03;Координатор радио-телевизијског програма
3435.05;Менаџер радиодифузне продукције
3435.06;Моделар сценских костима
3435.07;Моделар сценске обуће
3435.08;Пикер
3435.09;Позоришни костимограф
3435.1;Позоришни техничар
3435.11;Позоришни шаптач (суфлер)
3435.12;Реквизитер
3435.13;Руковалац уређајима покретне позорнице
3435.14;Статиста
3435.15;Студијски маскер
3435.16;Сценски маскер-власуљар
3435.17;Сценски расветљивач
3435.18;Техничар за специјалне ефекте
3435.19;Техничар расвете
3435.2;Технички организатор оркестра
3435.21;Технички помоћник мајстора светла
3435.22;Технички помоћник режисера
3435.23;Технички помоћник сценографа
3435.24;Технички продуцент естрадно-ревијалног програма
3435.25;Технички продуцент преноса и снимања јавних концерата
3435.26;Технички сценариста опере и балета
3435.27;Шминкер позоришни/сценски
3511.01;Инсталатер софтвера
3511.02;Оператер периферне рачунарске опреме
3511.03;Оператер принтера
3511.04;Рачунарски оператер
3512.01;Асистент за анализу рачунарског система
3512.02;Асистент за комуникационе системе
3512.03;Асистент за корисничку подршку
3512.04;Асистент за рачунарске базе података
3512.05;Асистент за рачунарско програмирање
3512.06;Продукциони техничар ИТ система
3512.07;Техничар за одржавање софтвера
3512.08;Техничар за програмирање
3512.09;Хелп деск техничар
3513.01;Техничар за рачунарске комуникације
3513.02;Техничар за рачунарске мреже
3514.01;Администратор сајта
3514.02;Веб-техничар
3514.03;Веб-мастер
3521.01;Аудио-визуелни оператер
3521.02;Камерман
3521.03;Оператер теренске радио-емисионе опреме
3521.04;Помоћник медијске продукције
3521.05;Приказивач филмова (кинооператер)
3521.06;Радио-монтажер
3521.07;Радио-оператер
3521.08;ТВ монтажер
3521.09;Техничар емитовања РТВ програма
3521.1;Техничар за звучне ефекте
3521.11;Технички помоћник сниматеља радио-емисија
3521.12;Технички помоћник сниматеља тона
3521.13;Технички помоћник филмског и телевизијског монтажера
3521.14;Технички помоћник филмског и телевизијског сниматеља
3521.15;Технички реализатор музичког програма
3521.16;Тонски сниматељ
3521.17;Тонски техничар – микроман
3521.18;Трик сниматељ
3521.19;Филмски камерман
3522.01;Оператер бродских телекомуникација
3522.02;Оператер ваздухопловних телекомуникација
3522.03;Оператер железничких телекомуникација
3522.04;Оператер радарске опреме
3522.05;Оператер радиогониометриста
3522.06;Техничар за информациони инжењеринг
3522.07;Техничар за софтвер мобилних телефона
3522.08;Техничар монтаже телекомуникационих мрежа
3522.09;Техничар одржавања телекомуникационе опреме
3522.1;Техничар телекомуникација
4110.01;Административни оператер
4110.02;Административни службеник
4110.03;Администратор писарнице
4110.04;Биротехничар
4110.05;Деловодничар
4110.06;Службеник регистра
4120.01;Секретарица
4131.01;Аудиодактилограф
4131.02;Дактилограф
4131.03;Дебатни стенограф
4131.04;Инодактилограф
4131.05;Оператер за обраду текста
4131.06;Оператер на биротехничким машинама
4131.07;Стенодактилограф
4131.08;Судски записничар
4131.09;Телеграфиста
4131.1;Титлер
4132.01;Оператер машином за фактурисање/обрачунавање
4132.02;Оператер на оптичком читачу
4132.03;Оператер уноса података
4132.04;Руковалац рачунском машином
4211.01;Банкарски службеник
4211.02;Благајник
4211.03;Мењач новца
4212.01;Кладионичар
4212.02;Крупије
4213.01;Залагаоничар
4214.01;Инкасант
4214.02;Инкасант добровољних прилога
4221.01;Агент за продају авионских карата
4221.02;Организатор путовања
4221.03;Представник туристичке агенције
4221.04;Службеник за продају путних карата
4221.05;Службеник за продају туристичких аранжмана
4221.06;Службеник на инфо-пулту
4221.07;Службеник у туристичкој агенцији
4221.08;Туристички саветник
4222.01;Службеник у позивном центру
4223.01;Телефониста
4224.01;Хотелски рецепционер
4225.01;Службеник за пријем захтева
4225.02;Службеник за рекламације
4226.01;Медицински рецепционер
4226.02;Рецепционер / службеник на пријавници
4227.01;Анкетар
4227.02;Анкетар истраживач
4229.01;Службеник за проверу документације
4311.01;Књиговодствени службеник
4311.02;Рачуноводствени службеник
4311.03;Фактуриста
4312.01;Брокерски службеник
4312.02;Калкулант
4312.03;Службеник за актуарске услуге
4312.04;Службеник за статистичку обраду података
4312.05;Службеник за хипотеке
4312.06;Службеник осигурања
4312.07;Службеник средстава обезбеђења
4312.08;Финансијски службеник
4313.01;Службеник за обрачун зарада
4321.01;Издавалац алата и опреме
4321.02;Инвентариста
4321.03;Магационер
4321.04;Складиштар
4321.05;Службеник за мерење робе
4321.06;Службеник за отпрему робе
4322.01;Дистрибутер материјала
4322.02;Евидентичар набавке
4322.03;Евидентичар пријема и отпреме робе
4322.04;Евидентичар производње
4322.05;Евидентичар утрошака
4322.06;Мерилац времена (нормирац)
4322.07;Службеник за план требовања материјала
4323.01;Диспечер саобраћаја
4323.02;Контролор саобраћаја
4323.03;Надзорник дока (лучки диспонент)
4323.04;Надзорник у саобраћају
4323.05;Отправник возова
4323.06;Службеник контроле транспорта
4323.07;Управник саобраћајног терминала
4323.08;Шеф аутобуске станице
4323.09;Шеф железничке станице
4323.1;Шеф возног парка
4411.01;Библиотекарски архивар
4411.02;Библиотекарски службеник
4411.03;Датотекар
4411.04;Кинотекар
4411.05;Микротекар
4411.06;Нотни архивар
4411.07;Филмотекар/видеотекар
4411.08;Фонотекар
4412.01;Картиста ПТТ-а
4412.02;Контролор поштанских услуга
4412.03;Оператер за отпрему поште
4412.04;Оператер за сортирање/разврставање поште
4412.05;Поштански службеник
4412.06;Поштар
4413.01;Коректор
4413.02;Службеник за рецензију
4413.03;Службеник за шифрирање
4413.04;Статистички шифрант
4415.01;Архивар
4415.02;Службеник за копирање докумената
4415.03;Службеник за разврставање докумената
4416.01;Службеник за кадровске послове
4416.02;Службеник за радне односе
4419.01;Оператер на машини за адресирање
4419.02;Оператер на франкир машини
4419.03;Службеник за издавање новина
4419.04;Службеник за издавање публикација
4419.05;Службеник за кореспонденцију
4419.06;Службеник за прес-клипинг
4419.07;Службеник за рекламе
5111.01;Авио-стјуард
5111.02;Бродски стјуард
5111.03;Земаљски стјуард
5111.04;Стјуард у возу
5112.01;Кондуктер у друмском саобраћају
5112.02;Кондуктер у железничком саобраћају
5112.03;Контролор карата у јавном саобраћају
5113.01;Водич у културној и уметничкој установи
5113.02;Туристички аниматор
5113.03;Туристички водич
5120.01;Бродски кувар
5120.02;Дијететски кувар
5120.03;Кувар
5120.04;Кувар посластица
5120.05;Кувар сосова и зачина за конзервирање
5120.06;Кувар специјалних јела
5120.07;Помоћник кувара
5120.08;Роштиљ-мајстор
5120.09;Хотелски посластичар
5131.01;Главни конобар
5131.02;Конобар
5131.03;Послужитељ у кантини
5131.04;Сервир
5131.05;Сомелијер
5131.06;Шеф сале
5132.01;Бариста
5132.02;Бармен
5141.01;Берберин
5141.02;Фризер
5141.03;Фризер специјалиста за негу косе
5141.04;Фризер стилист
5142.01;Козметичар
5142.02;Мајстор тетоваже
5142.03;Мајстор трајне шминке
5142.04;Маникир
5142.05;Маникир-педикир
5142.06;Педикир
5142.07;Пирсинг мајстор
5142.08;Шминкер
5151.01;Надзорник одржавања чистоће
5151.02;Надзорник одржавања чистоће у кампу
5151.03;Надзорник одржавања чистоће у пословном простору
5151.04;Надзорник одржавања чистоће у хотелу
5152.01;Батлер
5152.02;Домаћин зграде
5152.03;Кућепазитељ у домаћинствима за смештај гостију
5152.04;Кућепазитељ у домаћинству
5152.05;Шеф послуге у домаћинству
5153.01;Домар
5153.02;Кућепазитељ у верским објектима
5153.03;Кућепазитељ у стамбеним и пословним зградама
5153.04;Управник зграде
5161.01;Астролог
5161.02;Нумеролог
5161.03;Хиромант
5162.01;Лични собар
5162.02;Пратилац
5163.01;Балсамер
5163.02;Организатор погреба
5163.03;Погребни аранжер
5163.04;Погребник
5163.05;Радник на кремирању
5164.01;Ветеринарски помоћник за негу животиња
5164.02;Дресер коња
5164.03;Дресер паса
5164.04;Кротитељ коња
5164.05;Фризер за псе (groomer)
5164.06;Чувар животиња у зоо-врту
5165.01;Инструктор вожње
5169.01;Домаћин клуба
5169.02;Хостеса
5169.03;Дечији аниматор
5211.01;Продавац на пијаци/вашару
5211.02;Продавац на тезги
5211.03;Продавац у киоску
5212.01;Улични продавац воћа/поврћа
5212.02;Продавац брзе хране
5212.03;Продавац освежавајућих пића на јавном месту
5212.04;Улични продавац хране/пића
5221.02;Трговац на мало разноврсном робом
5222.01;Надзорник у супермаркету
5222.02;Пословођа продавнице
5223.01;Продавац мешовите робе
5223.02;Продавац спортске опреме, оружја и муниције
5223.03;Продавац у велепродаји
5223.04;Продавац у малопродаји
5223.05;Продавац у малопродаји ауто-делова
5223.06;Продавац у малопродаји боја, лакова и хемикалија
5223.07;Продавац у малопродаји гвожђарске, металне и техничке робе
5223.08;Продавац у малопродаји грађевинског и огревног материјала
5223.1;Продавац у малопродаји коже, гуме и обуће
5223.11;Продавац у малопродаји металне и електротехничке робе
5223.13;Продавац у малопродаји музичких инструмената
5223.14;Продавац у малопродаји намештаја
5223.15;Продавац у малопродаји парфимерије, бижутерије и играчака
5223.16;Продавац у малопродаји прехрамбене робе
5223.17;Продавац у малопродаји семенске робе, садног материјала и опреме за пољопривреду (осим хемикалија)
5223.18;Продавац у малопродаји спортске опреме и оружја
5223.19;Продавац у малопродаји текстила
5223.21;Продавац у малопродаји хемијских средстава за пољопривреду
5223.22;Продавац фото и оптичке опреме
5223.23;Продавац школског и канцеларијског материјала, прибора и књига
5223.24;Трговачки помоћник
5223.25;Продавац ИКТ опреме и електричних апарата за домаћинство
5230.01;Билетар
5230.02;Благајник на бензинској пумпи
5230.03;Благајник у продавници
5230.04;Касир
5230.05;Касир у трговинском/угоститељском објекту
5230.06;Наплаћивач путарине
5241.01;Манекен
5241.02;Рекламни модел
5241.03;Уметнички модел
5241.04;Фото-модел
5242.01;Демонстратор производа
5243.01;Аквизитер
5243.02;Продавац од врата до врата
5243.03;Трговачки путник
5244.01;Интернет продавац
5244.02;Продавац каталошке продаје
5244.03;Продавац у позивном центру
5245.01;Точилац горива на бензинској пумпи
5245.02;Точилац горива у марини
5246.01;Послужитељ брзе хране
5246.02;Послужитељ хране у кафетерији
5246.03;Послужитељ хране у салата бару
5249.01;Изнајмљивач бицикала и ролера
5249.02;Изнајмљивач моторних возила
5249.03;Изнајмљивач опреме за зимске спортове
5249.04;Изнајмљивач реквизита на плажи
5249.05;Трговац отпадом
5311.01;Дадиља/бебиситер
5311.02;Лични пратилац детета са инвалидитетом/сметњама у развоју
5311.03;Хранитељ деце
5312.01;Андрагошки асистент
5312.02;Педагошки асистент
5312.03;Школски демонстратор
5321.01;Болничар неговатељ
5321.02;Масер-купељар
5322.01;Геронтодомаћица
5322.02;Кућна неговатељица
5322.03;Персонални асистент
5322.04;Релаксациони масер
5411.01;Ватрогасац
5411.02;Ватрогасац спасилац
5411.03;Радник противпожарне заштите
5411.04;Шумски ватрогасац
5412.01;Полицајац
5412.02;Саобраћајни полицајац
5413.01;Затворски стражар
5413.02;Правосудни стражар
5414.01;Портир
5414.02;Радник обезбеђења
5414.03;Редар
5414.04;Телохранитељ
5414.05;Чувар
5419.01;Горски спасилац
5419.02;Комунални милиционар
5419.03;Ловочувар
5419.04;Рибочувар
5419.05;Спасилац на плажи
5419.06;Чувар заштићеног привредног добра
5419.07;Чувар плаже
5419.08;Чувар рибњака
5419.09;Чувар у марини
6111.01;Повртар
6111.02;Ратар
6111.03;Узгајивач гљива
6111.04;Узгајивач дувана
6111.05;Узгајивач житарица
6111.06;Узгајивач конопље/лана/памука
6111.07;Узгајивач кромпира
6111.08;Узгајивач купуса
6111.09;Узгајивач соје
6111.1;Узгајивач хмеља
6111.11;Узгајивач чаја
6111.12;Узгајивач шећерне репе
6112.01;Виноградар
6112.02;Воћар
6112.03;Калемар воћа
6112.04;Орезивач воћака
6112.05;Узгајивач бобичастог воћа
6112.06;Узгајивач малина
6113.01;Баштован
6113.02;Радник у стакленику/пластенику
6113.03;Радник хортикултуре
6113.04;Расадничар
6113.05;Узгајивач дрвећа
6113.06;Узгајивач жбунастих култура
6113.07;Узгајивач зачина у расаднику
6113.08;Цвећар
6114.01;Пољопривредни радник за мешовите културе
6121.01;Млекар
6121.02;Пастир
6121.03;Сточар
6121.04;Стрижач стоке
6121.05;Товилац стоке
6121.06;Трговац стоком
6121.07;Узајивач паса
6121.08;Узгајивач говеда
6121.09;Узгајивач дивљачи у ловишту
6121.1;Узгајивач коза
6121.11;Узгајивач коња
6121.12;Узгајивач оваца
6121.13;Узгајивач свиња
6122.01;Живинар руковалац инкубаторима
6122.02;Произвођач јаја
6122.03;Узгајивач живине
6123.01;Пчелар
6123.02;Узгајивач свилене бубе
6129.01;Узгајивач крзнаша
6129.02;Узгајивач малих и егзотичних животиња
6129.03;Узгајивач птица
6129.04;Узгајивач пужева
6130.01;Пољопривредни произвођач
6210.01;Катранџија
6210.02;Кречар
6210.03;Мерач трупаца
6210.04;Обележавач стабала / дрвене грађе
6210.05;Пошумљивач
6210.06;Произвођач дрвеног угља
6210.07;Смолар
6210.08;Трговац шумском грађом
6210.09;Шумар
6210.1;Шумски поткресивач
6210.11;Шумски секач
6221.01;Узгајивач риба
6222.01;Алас/рибар
6222.02;Рибар на језерима
6224.01;Ловац
6224.02;Хајкач
6310.01;Узгајивач повртларских култура
6310.02;Узгајивач ратарских култура
6320.01;Узгајивач стоке
6330.01;Ратарско-сточарски пољопривредни произвођач за сопствене потребе
7111.01;Градитељ кућа
7111.02;Монтажер-утезач
7111.03;Монтажер грађевинских префабрикованих конструкција
7111.04;Монтажер куће
7112.01;Ватростални зидар
7112.02;Зидар
7112.03;Зидар ингот плочама
7112.04;Зидар каменом
7112.05;Зидар специјалиста за димњаке
7112.06;Зидар циглом/опеком
7112.07;Помоћник зидара
7113.01;Брусач камена
7113.02;Бушач камена
7113.03;Гатериста камена
7113.04;Каменописац
7113.05;Каменорезац
7113.06;Обрађивач гранита
7113.07;Полирер камена/шкриљаца/гранита/мермера
7113.08;Помоћник каменоресца
7114.01;Армирач
7114.02;Асфалтер
7114.03;Бетонирац
7114.04;Бетонирац финишер бетона
7114.05;Помоћник армирача
7114.06;Помоћник бетонирца
7114.07;Терацер
7115.01;Бродоградитељ дрвене конструкције
7115.02;Бродски тесар
7115.03;Грађевински столар
7115.04;Грађевински тесар
7115.05;Изграђивач дрвених чамаца/дереглија/јарбола/греда
7115.06;Позоришни тесар
7115.07;Помоћник тесара
7115.08;Столар специјалиста за завршну обраду
7115.09;Тесар
7115.1;Тесар калупар
7119.01;Монтер скела
7119.02;Помоћник хидрограђевинара
7119.03;Радник на рушењу зграда
7119.04;Хидрограђевинар
7121.01;Кровопокривач
7121.02;Кровопокривач специјалиста за кровове од дрвета
7121.03;Кровопокривач специјалиста за кровове од лима
7121.04;Кровопокривач специјалиста за кровове од црепа
7121.05;Помоћник кровопокривача
7122.01;Керамичар
7122.02;Керамичар специјалиста за мермер
7122.03;Паркетар
7122.04;Подополагач
7122.05;Помоћник керамичара
7122.06;Помоћник подополагача
7123.01;Гипсар
7123.02;Гипсар израђивач орнамената
7123.03;Помоћник гипсара
7123.04;Помоћник фасадера
7123.05;Фасадер
7123.06;Фасадер специјалиста за украсне фасаде
7124.01;Бродоизолатер
7124.02;Изолатер
7124.03;Изолатер специјалиста за звучну изолацију
7124.04;Изолатер специјалиста за климатизацију
7124.05;Изолатер специјалиста за котлове и цеви
7124.06;Помоћник изолатера
7124.07;Термоизолатер
7124.08;Хидроизолатер
7125.01;Стаклар
7125.02;Стаклар специјалиста за аутостакла
7126.01;Водоинсталатер
7126.02;Инсталатер грејања
7126.03;Инсталатер грејања специјалиста за гасне инсталације
7126.04;Монтер вентилационих цеви
7126.05;Монтер гасоенергетских и пнеумоенергетских постројења
7126.06;Монтер термоенергетских постројења
7126.07;Монтер цевовода
7126.08;Помоћник водоинсталатера
7126.09;Помоћник инсталатера грејања
7126.1;Помоћник монтера цевовода
7127.01;Инсталатер климатизације
7127.02;Механичар за расхладне уређаје
7131.01;Молер
7131.02;Молер-фарбар
7131.03;Помоћник молера-фарбара
7132.01;Авио-фарбар
7132.02;Ауто-лакирер
7132.03;Бродофарбар
7132.04;Грађевински фарбар
7132.05;Извођач површинске заштите метала/дрвета
7132.06;Лакирер дрвета
7132.07;Лакирер индустријских производа
7132.08;Металофарбар-лакирер
7132.09;Помоћник металофарбара-лакирера
7132.1;Фарбар
7132.11;Фарбар индустријских производа
7133.01;Димничар
7133.02;Помоћник димничара
7133.03;Чистач индустријских димњака
7133.04;Чистач фасада пескарењем
7211.01;Ливац
7211.02;Ливац лаких и обојених метала
7211.03;Ливац прецизног лива
7211.04;Ливачки језграр-калупар
7212.01;Електрозаваривач
7212.02;Заваривач-бравар
7212.03;Заваривач-резач гасом
7212.04;Лемилац
7212.05;Помоћник заваривача
7212.06;Универзални заваривач
7213.01;Авио-лимар
7213.02;Ауто-лимар
7213.03;Бродолимар
7213.04;Индустријски лимар
7213.05;Котлар-казанџија
7213.06;Лимар
7213.07;Помоћник лимара
7214.01;Бродомонтер
7214.02;Бродоцевар
7214.03;Закивач металних конструкција
7214.04;Закивач пнеуматиком
7214.05;Израђивач металних конструкција
7214.06;Израђивач металних конструкција бродова/авиона/мостова
7214.07;Монтер металних/челичних конструкција
7214.08;Монтер рекламних паноа
7214.09;Помоћник бродомонтера
7214.1;Помоћник монтера металних/челичних конструкција
7214.11;Савијач металних плоча
7215.01;Монтер железничких каблова
7215.02;Монтер каблова на бушотинама нафте и гаса
7215.03;Монтер каблова на дизалицама
7215.04;Монтер каблова на мостовима
7215.05;Монтер лифтова и жичара
7221.01;Ковач
7221.02;Ковач извлачилац жице
7221.03;Ковач поткивач
7221.04;Ковач пресер метала
7221.05;Металопресер
7221.06;Помоћник ковача
7221.07;Помоћник металопресера
7222.01;Алатничар
7222.02;Алатничар дијамантског алата
7222.03;Алатничар за алате у обради деформисањем, одвајањем и ливењем
7222.04;Алатничар за израду шаблона
7222.05;Алатничар за резне алате
7222.06;Бравар
7222.07;Бродобравар
7222.08;Израђивач мерних алата
7222.09;Машинбравар
7222.1;Моделар
7222.11;Оружар
7222.12;Помоћник бравара/машинбравара
7222.13;Стрелац ватреним оружјем
7222.14;Стрелац на испитивању отпорности оружја
7223.01;Израђивач жичаних мрежа и тканина
7223.02;Израђивач металних занатских производа
7223.03;Израђивач ситне металне галантерије
7223.04;Металобушач
7223.05;Металоглодач
7223.06;Металостругар
7223.07;Оператер обраде метала на машинама са нумеричким управљањем
7223.08;Подешавач машина за обраду метала деформисањем и одвајањем
7223.09;Подешавач машина за обраду метала резањем
7223.1;Послужилац подешених брусилица/бушилица/глодалица/стругова
7223.11;Руковалац алатним машинама
7223.12;Руковалац електричним маказама за метал
7223.13;Руковалац машином за заваривање
7223.14;Руковалац машином за израду резног алата
7223.15;Руковалац машином за бушење метала
7223.16;Руковалац машином за гравирање метала
7223.17;Руковалац машином за ецовање метала
7223.18;Руковалац машином за закивање
7223.19;Руковалац машином за израду арматура
7223.2;Руковалац машином за израду металних производа
7223.21;Руковалац машином за израду спортске опреме од метала
7223.22;Руковалац машином за ковање метала
7223.23;Руковалац машином за млевење метала
7223.24;Руковалац машином за моделирање метала
7223.25;Руковалац машином за предење метала
7223.26;Руковалац машином за савијање метала
7223.27;Руковалац машином за сечење метала
7223.28;Руковалац машином за штанцовање метала
7223.29;Руковалац постројењем за ковање и пресовање челика
7224.01;Металобрусач
7224.02;Оштрач алата
7224.03;Полирер метала
7231.01;Ауто-механичар
7231.02;Ауто-механичар специјалиста за привредна возила
7231.03;Ауто-механичар специјалиста за путничка возила
7231.04;Механичар за моторе шинских возила
7231.05;Механичар за мотоцикле
7231.06;Механичар за хидраулику на возилима
7231.07;Механичар за штеловање мотора
7231.08;Помоћник аутомеханичара
7232.01;Авио-механичар
7232.02;Ваздухопловни механичар за електросистеме
7232.03;Ваздухопловни механичар за моторне системе
7232.04;Ваздухопловни механичар за систем конструкције
7232.05;Ваздухопловни механичар за хидраулични систем
7232.06;Надзорник одржавања ваздухоплова
7233.01;Бродомеханичар
7233.02;Машински механичар
7233.03;Механичар за алатне машине
7233.04;Механичар за грађевинске машине
7233.05;Механичар за графичке машине
7233.06;Механичар за гумарске и пластичарске машине
7233.07;Механичар за дрвопрерађивачке машине
7233.08;Механичар за кожарске и обућарске машине
7233.09;Механичар за ложишне и димоводне уређаје
7233.1;Механичар за лучку и претоварну механизацију
7233.11;Механичар за машине дуванске производње
7233.12;Механичар за машине за шивење
7233.13;Механичар за машине прехрамбене производње
7233.14;Механичар за машинске уређаје нуклеарних постројења
7233.15;Механичар за металуршка постројења
7233.16;Механичар за пољопривредне машине
7233.17;Механичар за рударске машине
7233.18;Механичар за текстилне машине
7233.19;Механичар за уређаје на шинским возилима
7233.2;Механичар за уређаје хидраулике и пнеуматике
7233.21;Механичар за штампарске машине
7233.22;Механичар индустријских машина
7233.23;Механичар процесних машина и постројења
7234.01;Механичар за бицикле
7234.02;Сервисер дечијих колица
7234.03;Сервисер инвалидских колица
7311.01;Балансер вага
7311.02;Израђивач метеоролошких инструмената
7311.03;Израђивач хируршких инструмената
7311.04;Калибратор прецизних инструмената
7311.05;Механичар за уређаје за мерење и регулацију
7311.06;Прецизни механичар
7311.07;Прецизни механичар за бироопрему
7311.08;Прецизни механичар за индустријску опрему
7311.09;Прецизни механичар за медицинске инструменте и апарате
7311.1;Прецизни механичар за оптичке инструменте
7311.11;Прецизни механичар за ортопедска помагала
7311.12;Прецизни механичар за стоматолошке инструменте и опрему
7311.13;Сервисер фотографске опреме
7311.14;Часовничар
7312.01;Израђивач гудачких музичких инструмената
7312.02;Израђивач дувачких музичких инструмената
7312.03;Израђивач жичаних музичких инструмената
7312.04;Израђивач музичких инструмената удараљки
7312.05;Израђивач музичких клавирских инструмената
7312.06;Клавирштимер
7312.07;Мајстор за поправку жичаних музичких инструмената
7312.08;Мајстор за поправку музичких инструмената удараљки
7312.09;Мајстор за поправку музичких клавирских инструмената
7312.1;Сервисер лимених дувачких инструмената
7312.11;Штимер музичких инструмената
7313.01;Бижутер
7313.02;Брусач драгог камена
7313.03;Брусач племенитих метала
7313.04;Глачалац накита
7313.05;Гравер драгуљар
7313.06;Златар
7313.07;Златар-драгуљар
7313.08;Израђивач накита
7313.09;Кујунџија
7313.1;Ливац калупа за накит
7313.11;Плетач племенитих метала
7313.12;Помоћник златара
7313.13;Поправљач накита
7313.14;Резач драгог камења и накита
7313.15;Сребрнар
7313.16;Филиграниста
7314.01;Брусач грнчарије
7314.02;Гипсомоделар
7314.03;Глачалац керамике
7314.04;Грнчар
7314.05;Израђивач калупа за грнчарију и порцелан
7314.06;Израђивач санитарне керамике
7314.07;Ливац грнчарије и порцелана
7314.08;Моделар грнчарије и порцелана
7314.09;Моделар керамике
7314.1;Пресер глине/грнчарије/порцелана
7315.01;Бушач стакла
7315.02;Мешач стаклене масе
7315.03;Обрађивач стакла
7315.04;Полирер стакла
7315.05;Припремач-млинар стаклене масе
7315.06;Савијач стакла
7315.07;Стаклар за оптичка стакла
7315.08;Стаклобрусач
7315.09;Стаклодувач
7315.1;Стаклоливац
7315.11;Стаклорезац
7316.01;Бакројеткач
7316.02;Бакрорезац
7316.03;Бојадисер декоративног стакла
7316.04;Бојадисер керамике/грнчарије
7316.05;Гравер
7316.06;Гравер клишеа
7316.07;Декоратер
7316.08;Декоратер керамике/грнчарије
7316.09;Јеткач стакла (ецер)
7316.1;Калиграф
7316.11;Коректор фото-гравире
7316.12;Литограф
7316.13;Матирер-пескирер стакла
7316.14;Металограф
7316.15;Монтер у фото-гравири
7316.16;Печаторезац
7316.17;Посребривач стакла/огледала
7316.18;Ретушер керамике
7316.19;Стаклогравер
7316.2;Фирмописац
7316.21;Фото-гравер
7316.22;Фотолитографски цртач
7316.23;Хемиграф
7316.24;Цинкограф
7316.25;Цинкојеткач
7317.01;Занатлија за израду предмета од дрвета
7317.02;Занатлија за израду предмета од камена
7317.03;Занатлија за израду предмета од папира
7317.04;Занатлија за израду предмета од плуте
7317.05;Израђивач дрвене обуће
7317.06;Израђивач дрвених играчака
7317.07;Израђивач корпи од прућа
7317.08;Израђивач намештаја од прућа/трске
7317.09;Ролетнар
7317.1;Четкар-метлар
7318.01;Бојаџија
7318.02;Вуновлачар
7318.03;Импрегнатор текстила
7318.04;Ручни израђивач предмета од коже
7318.05;Ручни израђивач предмета од текстила
7318.06;Ручни плетач
7318.07;Сарач/седлар
7318.08;Ткач на разбоју за израду тепиха
7318.09;Ткач на разбоју за израду тканина
7318.1;Ткач предмета од вуне/свиле (ручно)
7318.11;Ткач тепиха (ручно)
7318.12;Уметнички штопер текстила
7318.13;Чипкар
7319.01;Израђивач металних играчака
7319.02;Ручни израђивач предмета од камена
7319.03;Свећар/воскар
7321.01;Графички монтажер
7321.02;Графичко-технички уредник
7321.03;Радник на електронској припреми за штампу
7321.04;Фото-литограф
7321.05;Фото-слагач
7321.06;Штампарски монтер-кописта
7322.01;Машиниста равне штампе
7322.02;Пословођа у штампарији
7322.03;Послужилац графичких машина
7322.04;Ситоштампар
7322.05;Штампар високе штампе
7322.06;Штампар дубоке штампе
7322.07;Штампар пропусне штампе
7322.08;Штампар равне штампе – офсет
7323.01;Бигер
7323.02;Графички радник за дораду и прераду
7323.03;Књиговезац
7323.04;Књиговезац декоратер корица
7323.05;Књиговезац прошивач
7323.06;Помоћник књиговесца
7323.07;Помоћник машинисте графичке обраде и прераде
7323.08;Радник на изради адинг и термо ролне
7323.09;Радник на изради регистратора
7323.1;Радник на коричењу књига
7323.11;Радник на спиралном повезу
7323.12;Резач папира
7411.01;Грађевински електроинсталатер
7411.02;Електричар
7411.03;Електроинсталатер
7412.01;Ауто-електричар
7412.02;Бродоелектричар
7412.03;Електричар у производном погону
7412.04;Електромеханичар
7412.05;Електромеханичар за разводне уређаје
7412.06;Електромеханичар за хлађење и климатизацију
7412.07;Електромеханичар лифтова
7412.08;Електромеханичар погона
7412.09;Електромеханичар-оружар
7412.1;Електромонтер енергетских машина и уређаја
7412.11;Железнички електроенергетичар
7412.12;Механичар електричне сигналне опреме / електричних трансформатора / електроинструмената
7412.13;Механичар електромотора/генератора
7412.14;Механичар за ремонт енергетских постројења
7412.15;Механичар шинских возила
7412.16;Монтер електрогенератора
7412.17;Помоћник електромонтера енергетских машина и уређаја
